"['tt0053690', ""['Drama', 'Music', 'Romance']"", 'Can-Can', '1960-03-09', '7.2']","[['Robert L. Simpson', 'editor'], ['Frank Sinatra', 'actor'], ['Shirley MacLaine', 'actress'], ['Maurice Chevalier', 'actor'], ['Louis Jourdan', 'actor'], ['Walter Lang', 'director'], ['Dorothy Kingsley', 'writer'], ['Charles Lederer', 'writer'], ['Abe Burrows', 'writer'], ['William H. Daniels', 'cinematographer']]"
"['tt0053724', ""['Comedy', 'Drama']"", 'El cochecito', '1960-11-03', '7.1']","[['Pedro del Rey', 'editor'], ['José Isbert', 'actor'], ['Pedro Porcel', 'actor'], ['José Luis López Vázquez', 'actor'], ['María Luisa Ponte', 'actress'], ['Marco Ferreri', 'director'], ['Rafael Azcona', 'writer'], ['Pere Portabella', 'producer'], ['Miguel Asins Arbó', 'composer'], ['Juan Julio Baena', 'cinematographer']]"
"['tt0053740', ""['Crime', 'Drama']"", 'The Criminal', '1960-09-13', '7.1']","[['Robert Krasker', 'cinematographer'], ['Stanley Baker', 'actor'], ['Sam Wanamaker', 'actor'], ['Grégoire Aslan', 'actor'], ['Margit Saad', 'actress'], ['Joseph Losey', 'director'], ['Alun Owen', 'writer'], ['Jimmy Sangster', 'writer'], ['Jack Greenwood', 'producer'], ['John Dankworth', 'composer']]"
"['tt0053750', ""['Drama']"", 'The Dark at the Top of the Stairs', '1960-09-28', '7.0']","[['Max Steiner', 'composer'], ['Robert Preston', 'actor'], ['Dorothy McGuire', 'actress'], ['Eve Arden', 'actress'], ['Angela Lansbury', 'actress'], ['Delbert Mann', 'director'], ['Harriet Frank Jr.', 'writer'], ['Irving Ravetch', 'writer'], ['William Inge', 'writer'], ['Michael Garrison', 'producer']]"
"['tt0053779', ""['Comedy', 'Drama']"", 'La dolce vita', '1960-02-05', '7.9']","[['Giuseppe Amato', 'producer'], ['Marcello Mastroianni', 'actor'], ['Anita Ekberg', 'actress'], ['Anouk Aimée', 'actress'], ['Yvonne Furneaux', 'actress'], ['Federico Fellini', 'director'], ['Ennio Flaiano', 'writer'], ['Tullio Pinelli', 'writer'], ['Brunello Rondi', 'writer'], ['Pier Paolo Pasolini', 'writer']]"
"['tt0053793', ""['Drama']"", 'Elmer Gantry', '1960-06-19', '7.3']","[['Marjorie Fowler', 'editor'], ['Burt Lancaster', 'actor'], ['Jean Simmons', 'actress'], ['Arthur Kennedy', 'actor'], ['Dean Jagger', 'actor'], ['Richard Brooks', 'director'], ['Sinclair Lewis', 'writer'], ['Bernard Smith', 'producer'], ['André Previn', 'composer'], ['John Alton', 'cinematographer']]"
"['tt0053879', ""['Comedy']"", 'The Great Impostor', '1961-03-01', '7.5']","[['Robert Burks', 'cinematographer'], ['Tony Curtis', 'actor'], ['Karl Malden', 'actor'], [""Edmond O'Brien"", 'actor'], [""Arthur O'Connell"", 'actor'], ['Robert Mulligan', 'director'], ['Robert Crichton', 'writer'], [""Liam O'Brien"", 'writer'], ['Robert Arthur', 'producer'], ['Henry Mancini', 'composer']]"
"['tt0053901', ""['Drama', 'War']"", 'Hell to Eternity', '1960-08-01', '10.0']","[['Leith Stevens', 'composer'], ['Jeffrey Hunter', 'actor'], ['David Janssen', 'actor'], ['Vic Damone', 'actor'], ['Patricia Owens', 'actress'], ['Phil Karlson', 'director'], ['Ted Sherdeman', 'writer'], ['Walter Roeber Schmidt', 'writer'], ['Gil Doud', 'writer'], ['Irving H. Levin', 'producer']]"
"['tt0053946', ""['Drama', 'History']"", 'Inherit the Wind', '1960-06-24', '7.6']","[['Ernest Gold', 'composer'], ['Spencer Tracy', 'actor'], ['Fredric March', 'actor'], ['Gene Kelly', 'actor'], ['Dick York', 'actor'], ['Stanley Kramer', 'director'], ['Nedrick Young', 'writer'], ['Harold Jacob Smith', 'writer'], ['Jerome Lawrence', 'writer'], ['Robert E. Lee', 'writer']]"
"['tt0053976', ""['Crime', 'Drama']"", 'Jungfrukällan', '1960-02-08', '7.8']","[['P.A. Lundgren', 'production_designer'], ['Max von Sydow', 'actor'], ['Birgitta Valberg', 'actress'], ['Gunnel Lindblom', 'actress'], ['Birgitta Pettersson', 'actress'], ['Ingmar Bergman', 'director'], ['Ulla Isaksson', 'writer'], ['Erik Nordgren', 'composer'], ['Sven Nykvist', 'cinematographer'], ['Oscar Rosander', 'editor']]"
"['tt0053989', '[]', '乾いた湖', '1960-08-30', '7.0']","[['Masao Kosugi', 'cinematographer'], [""Shin'ichirô Mikami"", 'actor'], ['Shima Iwashita', 'actress'], ['Kayoko Honoo', 'actress'], ['Hizuru Takachiho', 'actress'], ['Masahiro Shinoda', 'director'], ['Eiji Shinba', 'writer'], ['Shûji Terayama', 'writer'], ['Tetsuo Ueno', 'producer'], ['Tôru Takemitsu', 'composer']]"
"['tt0054021', ""['Drama']"", 'Let No Man Write My Epitaph', '1960-11-10', '10.0']","[['Burnett Guffey', 'cinematographer'], ['Burl Ives', 'actor'], ['Shelley Winters', 'actress'], ['James Darren', 'actor'], ['Jean Seberg', 'actress'], ['Philip Leacock', 'director'], ['Willard Motley', 'writer'], ['Robert Presnell Jr.', 'writer'], ['Boris Kaplan', 'producer'], ['George Duning', 'composer']]"
"['tt0054037', ""['War', 'Drama']"", 'The Long and the Short and the Tall', '1961-02-28', '7.3']","[['Gordon Stone', 'editor'], ['Richard Todd', 'actor'], ['Richard Harris', 'actor'], ['Ronald Fraser', 'actor'], ['David McCallum', 'actor'], ['Leslie Norman', 'director'], ['Willis Hall', 'writer'], ['Wolf Mankowitz', 'writer'], ['Michael Balcon', 'producer'], ['Erwin Hillier', 'cinematographer']]"
"['tt0054042', ""['Drama', 'Fantasy', 'Mystery']"", 'Macario', '1960-05-09', '7.3']","[['Gabriel Figueroa', 'cinematographer'], ['Ignacio López Tarso', 'actor'], ['Pina Pellicer', 'actress'], ['Enrique Lucero', 'actor'], ['Mario Alberto Rodríguez', 'actor'], ['Roberto Gavaldón', 'director'], ['B. Traven', 'writer'], ['Emilio Carballido', 'writer'], ['Armando Orive Alba', 'producer'], ['Raúl Lavista', 'composer']]"
"['tt0054047', ""['Western']"", 'The Magnificent Seven', '1960-10-22', '7.4']","[['Walter Newman', 'writer'], ['Yul Brynner', 'actor'], ['Steve McQueen', 'actor'], ['Charles Bronson', 'actor'], ['Eli Wallach', 'actor'], ['John Sturges', 'director'], ['William Roberts', 'writer'], ['Akira Kurosawa', 'writer'], ['Walter Bernstein', 'writer'], ['Shinobu Hashimoto', 'writer']]"
"['tt0054067', ""['Horror']"", 'La maschera del demonio', '1960-08-11', '7.2']","[['Marcello Coscia', 'writer'], ['Barbara Steele', 'actress'], ['John Richardson', 'actor'], ['Andrea Checchi', 'actor'], ['Ivo Garrani', 'actor'], ['Mario Bava', 'director'], ['Ennio De Concini', 'writer'], ['Mario Serandrei', 'writer'], ['Nikolay Gogol', 'writer'], ['George Higgins', 'writer']]"
